plot,tree no.,species,DBH1979,Cnpy1979,rem1979,DBH1983,Cnpy1983,rem1983,DBH1989,Cnpy1989,rem1989,DBH1994,Cnpy1994,rem1994,DBH1999,Cnpy1999,rem1999,DBH2009,Cnpy2009,rem2009
C0,45,79,6,4,2,6.6,3,0,7.2,3,0,7.6,3,0,8,3,0,8.6,3,0
C0,46,63,1,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,47,79,1.1,4,8,1.3,4,8,1.3,4,81,1.4,4,18,1.4,4,18,1.5,4,18
C0,48,79,3.9,4,81,4.7,4,0,5.4,4,0,5.6,4,0,5.9,4,0,6.3,4,0
C0,49,79,1.4,4,81,1.6,4,8,1.5,4,1,1.6,4,1,0,0,9,0,0,0
C0,50,79,2.2,4,8,2.5,4,8,2.6,4,8,2.6,4,8,0,0,9,0,0,0
C0,51,32,1.2,4,0,1.6,4,0,1.6,4,0,1.8,4,0,2,4,0,2.4,4,0
C0,52,85,1.6,4,8,1.9,4,8,1.9,4,8,1.9,4,8,2.1,4,8,2.1,4,2
C0,53,58,4.2,4,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,728,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
C0,54,40,7.6,3,0,7.9,4,2,8.1,3,0,8.3,3,0,8.6,3,0,9.3,3,0
C0,729,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
C0,55,79,1.7,4,81,2,4,8,2.2,4,8,2.2,4,18,2.3,4,8,2.5,4,38
C0,56,40,10.5,2,0,11.8,2,0,13.2,2,0,14.5,2,0,16,2,0,18.5,2,1
C0,730,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
C0,57,79,3,4,0,3.6,4,0,4,4,0,4.2,4,0,4.3,4,0,4.6,4,0
C0,675,53,0,0,0,0,0,0,1.1,4,3,1.5,4,3,1.8,4,3,2.2,4,0
C0,58,63,1.3,4,8,1.3,4,8,1.3,4,3,0,0,9,0,0,0,0,0,0
C0,59,79,1.8,4,8,2.2,4,8,2.3,4,8,2.4,4,8,2.5,4,8,2.6,4,8
C0,60,63,1.5,4,0,1.6,4,38,1.6,4,38,1.6,4,38,0,0,9,0,0,0
C0,61,63,1.2,4,0,1.3,4,32,0,0,9,0,0,0,0,0,0,0,0,0
C0,62,58,4,4,1,4.2,4,0,0,0,9,0,0,0,0,0,0,0,0,0
C0,715,54,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
C0,698,78,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,0,1.8,4,0
C0,586,53,0,0,0,1.2,4,0,1.7,4,0,2.1,4,0,2.5,4,0,2.8,4,0
C0,63,79,1.8,4,0,2.4,4,38,2.7,4,38,2.9,4,0,3.3,4,0,3.9,4,0
C0,587,76,0,0,0,1.1,4,0,1.3,4,0,1.4,4,0,1.5,4,0,1.5,4,0
C0,588,54,0,0,0,1,4,0,1.8,4,0,2.4,4,0,3.1,4,0,4.3,4,0
C0,676,79,0,0,0,0,0,0,1.1,4,0,1.3,4,1,1.4,4,1,1.4,4,18
C0,64,34,5.7,4,0,6.1,4,0,6.4,4,0,6.7,4,0,7.3,4,0,8.1,3,0
C0,65,63,2.1,4,13,2.2,4,38,2.3,4,318,2.3,4,138,2.3,4,138,0,0,9
C0,66,34,5.2,4,0,5.5,4,0,5.8,4,0,6.1,4,0,6.4,4,0,7,4,0
C0,67,40,4.1,4,8,4.2,4,8,4.4,4,3,4.6,4,0,4.7,4,0,0,0,9
C0,68,79,3.4,4,8,4.2,4,0,4.6,4,0,4.9,4,0,5,4,0,5.4,4,0
C0,731,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,1
C0,69,79,3.8,4,81,4.7,4,0,5.5,4,0,6,4,0,6.4,4,0,7.2,4,0
C0,732,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
C0,70,40,17.8,2,0,18.8,2,0,20.1,2,0,20.8,2,0,21.5,2,0,22.8,2,0
C0,71,88,10.3,4,8,10.5,4,8,10.8,4,8,11,4,2,11.5,4,0,12.6,4,0
C0,72,88,6.2,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,73,79,5,4,2,5.3,4,0,5.8,4,0,6.2,4,0,6.6,4,0,7,4,0
C0,74,79,1.4,4,82,1.8,4,8,2,4,8,2.3,4,8,2.4,4,1,2.6,4,38
C0,75,34,19.6,2,0,20.2,2,0,21,2,0,21.7,2,0,22.3,2,0,23.2,2,0
C0,76,79,3,4,8,3.4,4,8,3.7,4,0,3.8,4,0,4,4,0,4.4,4,0
C0,77,79,1,4,1,1.2,4,8,1.2,4,8,1.2,4,8,1.3,4,8,0,0,9
C0,78,40,21.6,2,0,23,2,0,24.1,2,0,25.4,2,0,26.4,2,0,28.8,2,0
C0,79,79,1,4,81,1.3,4,8,1.5,4,1,1.5,4,1,1.5,4,1,0,0,9
C0,80,79,1,4,0,1.1,4,3,1.2,4,3,0,0,9,0,0,0,0,0,0
C0,81,79,3,4,0,3.2,4,3,3.4,4,13,3.5,4,13,3.6,4,13,3.7,4,13
C0,82,32,1,4,0,1.4,4,0,1.8,4,0,2.1,4,0,2.5,4,0,3,4,0
C0,83,63,1.5,4,8,1.9,4,8,2.1,4,8,2.3,4,0,2.5,4,0,2.8,4,0
C0,84,29,4.4,4,0,4.7,4,0,4.9,4,0,5,4,0,5.1,4,0,5.3,4,0
C0,699,53,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,1.1,4,0
C0,85,79,6.4,4,0,7.5,4,0,8.2,4,0,8.8,4,0,9.3,4,0,10.5,4,0
C0,700,53,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,1,0,0,9
C0,86,32,1.2,4,0,2,4,8,2.6,4,0,3.2,4,0,3.7,4,0,4.8,4,0
C0,87,40,6.3,4,0,6.8,4,0,7.2,4,0,7.5,4,0,8,4,0,8.7,4,0
C0,88,33,1.2,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,701,33,0,0,0,0,0,0,0,0,0,1,4,3,1.1,4,3,0,0,9
C0,677,33,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0
C0,89,33,1.1,4,8,1.3,4,8,1.4,4,8,0,0,9,0,0,0,0,0,0
C0,90,79,3.8,4,0,4.4,4,0,5,4,0,5.5,4,0,6,4,0,6.9,4,0
C0,91,79,1.7,4,0,1.9,4,2,0,0,9,0,0,0,0,0,0,0,0,0
C0,92,79,1.4,4,8,1.9,4,8,2.2,4,1,2.5,4,0,2.8,4,0,3.4,4,0
C0,93,33,1,4,8,1.4,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,94,34,20.8,2,0,21.4,2,2,21.9,2,0,22.4,2,0,22.9,2,0,23.9,2,0
C0,95,40,4,4,8,4.2,4,38,4.4,4,3,0,0,9,0,0,0,0,0,0
C0,96,63,1.6,4,81,1.6,4,8,1.6,4,38,1.6,4,38,1.6,4,38,0,0,9
C0,97,34,2.8,4,8,3.1,4,0,3.2,4,0,3.4,4,0,3.5,4,0,0,0,9
C0,716,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,1.5,4,0
C0,98,79,2.9,4,8,3.6,4,38,4.2,4,8,4.7,4,0,5.2,4,0,6.3,4,0
C0,733,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
C0,734,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
C0,589,85,0,0,0,1.1,4,8,1.4,4,0,2,4,0,2.3,4,0,2.8,4,8
C0,717,79,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.2,4,1
C0,99,41,22.9,2,0,23.5,2,0,24.1,2,1,24.6,2,21,0,0,9,0,0,0
C0,100,63,1,4,81,1.2,4,8,1.4,4,0,1.5,4,0,1.7,4,0,1.9,4,138
C0,101,33,1,4,0,1.1,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,223,63,1.5,4,12,1.6,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,102,33,1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,678,54,0,0,0,0,0,0,1.2,4,0,0,0,9,0,0,0,0,0,0
C0,103,40,25.4,2,0,26.7,2,0,27.9,2,0,29,2,0,30,2,0,32.1,2,0
C0,104,38,2.9,4,81,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,105,78,1.7,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,106,78,1.9,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,107,79,1.7,4,1,2.4,4,0,3.2,4,0,3.8,4,0,4.4,4,0,5.5,4,0
C0,108,63,2.1,4,8,2.3,4,83,2.4,4,38,2.4,4,38,2.4,4,38,2.4,4,38
C0,735,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
C0,592,79,0,0,0,1,4,83,1,4,38,1.1,4,38,1.1,4,38,0,0,9
C0,109,33,1,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,718,33,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
C0,110,34,3.5,4,8,3.5,4,8,3.7,4,8,3.9,4,81,4.1,4,31,0,0,9
C0,590,63,0,0,0,1,4,83,1,4,38,1.1,4,13,1.1,4,13,1.2,4,123
C0,112,34,3.2,4,8,3.3,4,8,3.4,4,8,0,0,9,0,0,0,0,0,0
C0,113,79,1.9,4,3,2.1,4,38,2.1,4,38,0,0,9,0,0,0,0,0,0
C0,591,79,0,0,0,1,4,0,1.3,4,0,1.5,4,0,1.6,4,0,1.6,4,0
C0,114,63,3.7,4,8,4,4,8,4.2,4,38,4.3,4,38,4.6,4,3,4.7,4,3
C0,115,38,5.6,4,82,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,116,33,1.1,4,8,1.3,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,117,40,6.6,3,0,7.2,3,0,7.9,3,0,8.5,3,0,9.3,3,0,10.6,3,0
C0,118,79,2.1,4,8,2.3,4,8,2.5,4,8,2.5,4,8,2.6,4,8,2.7,4,0
C0,119,79,4.2,4,8,5,4,0,5.5,4,0,5.9,4,0,6.3,4,0,7.1,4,0
C0,719,33,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.2,4,38
C0,736,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,38
C0,120,79,4.2,4,0,4.7,4,0,5.2,4,0,5.5,3,0,5.8,3,0,6.2,4,0
C0,121,79,5.4,3,0,6.4,3,0,7.1,3,0,7.8,3,0,8.4,3,0,8.9,3,0
C0,720,33,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
C0,122,79,1.9,4,82,2.1,4,83,2.2,4,138,2.2,4,132,2.2,4,123,0,0,9
C0,123,79,1.7,4,8,2,4,83,2.2,4,1,2.3,4,0,2.4,4,0,2.6,4,0
C0,175,79,1.6,4,8,1.9,4,83,2.1,4,13,2.1,4,1,2.2,4,31,0,0,9
C0,124,38,9.9,2,0,10.5,2,0,11.2,2,0,11.9,2,0,12.6,2,0,13.8,2,0
C0,125,79,1.8,4,1,2.5,4,8,3,4,0,3.4,4,0,3.7,4,0,4.2,4,0
C0,126,34,3.9,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,127,34,4.9,4,0,5,4,0,5.1,4,2,5.1,4,2,0,0,9,0,0,0
C0,721,33,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
C0,702,53,0,0,0,0,0,0,0,0,0,1.2,4,0,1.6,4,0,1.8,4,0
C0,679,79,0,0,0,0,0,0,1.2,4,8,1.4,4,0,1.5,4,0,1.8,4,0
C0,128,34,14.1,2,0,14.7,2,0,15.6,2,0,16.1,2,0,16.9,2,0,18.2,2,0
C0,129,40,3,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,703,53,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,1.1,4,0
C0,680,53,0,0,0,0,0,0,1,4,0,1.3,4,0,1.5,4,0,0,0,9
C0,704,53,0,0,0,0,0,0,0,0,0,1.1,4,3,0,0,9,0,0,0
C0,130,40,2.9,4,0,4.4,4,0,3.1,4,38,0,0,9,0,0,0,0,0,0
C0,131,40,3.9,4,0,4.1,4,3,5,4,0,5.6,4,0,5.9,4,0,6.6,4,0
C0,132,71,10.5,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,133,63,1.2,4,0,1.2,4,38,0,0,9,0,0,0,0,0,0,0,0,0
C0,134,63,1.1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,594,63,0,0,0,1.1,4,38,1.2,4,13,1.2,4,13,1.2,4,13,0,0,9
C0,135,40,3.9,4,8,4.1,4,8,4.3,4,0,4.5,4,0,4.7,4,0,5,4,0
C0,136,79,1.8,4,8,2,4,8,2.2,4,81,2.4,4,18,2.4,4,18,0,0,9
C0,137,32,2.5,4,0,3.1,4,0,3.4,4,0,3.8,4,0,4.3,4,0,5.2,4,0
C0,138,40,2.9,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,139,40,3.4,4,0,3.8,4,0,4.1,4,0,4.5,4,0,4.7,4,0,5.2,4,0
C0,140,34,13.7,2,0,14.1,2,0,14.6,2,0,14.9,2,0,15.2,2,0,15.9,2,0
C0,681,53,0,0,0,0,0,0,1,4,0,1.2,4,0,1.3,4,0,1.6,4,0
C0,141,79,3,4,81,3.6,4,8,4.3,4,8,5,4,0,5.5,4,0,6.2,4,0
C0,595,32,0,0,0,1,4,8,1.5,4,0,1.8,4,0,2.2,4,0,3.1,4,0
C0,142,79,3.3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,143,34,18.4,3,1,18.8,3,2,0,0,9,0,0,0,0,0,0,0,0,0
C0,596,33,0,0,0,1,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,145,58,3.6,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,146,78,1.2,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,147,40,2,4,81,2.1,4,8,2.2,4,0,2.3,4,8,2.4,4,8,0,0,9
C0,593,32,0,0,0,1,4,0,1.3,4,0,1.6,4,0,2,4,0,2.6,4,0
C0,705,78,0,0,0,0,0,0,0,0,0,1,4,0,1.4,4,1,1.9,4,1
C0,148,63,2,4,8,2.2,4,8,2.3,4,38,2.4,4,38,2.6,4,38,2.7,4,38
C0,737,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
C0,149,88,7.1,4,0,7.8,4,0,8.3,4,0,8.6,4,0,9.1,4,0,9.9,4,0
C0,150,34,23.3,2,0,24.3,1,0,25.6,2,0,26.8,2,0,28.2,2,0,29.9,2,0
C0,597,63,0,0,0,1,4,8,1.1,4,8,1.2,4,8,1.3,4,8,1.6,4,8
C0,151,40,2.7,4,8,3,4,8,3.1,4,8,3.4,4,8,3.5,4,8,0,0,9
C0,152,29,1,4,8,1.3,4,8,1.5,4,0,1.6,4,0,1.8,4,0,2.1,4,0
C0,706,63,0,0,0,0,0,0,0,0,0,1,4,8,1,4,8,1.3,4,8
C0,153,63,1,4,8,1,4,8,1,4,38,0,0,9,0,0,0,0,0,0
C0,682,63,0,0,0,0,0,0,1,4,0,1.2,4,0,1.3,4,0,1.5,4,1
C0,154,29,4,4,81,4.4,4,0,4.7,4,1,5.1,4,1,5.4,4,1,5.9,4,1
C0,155,63,1.9,4,8,2.2,4,8,2.3,4,23,2.4,4,23,2.4,4,123,2.4,4,123
C0,156,38,10.5,3,3,10.8,3,0,11.1,3,3,11.2,3,3,11.3,3,3,0,0,9
C0,157,79,1.4,4,81,1.7,4,8,1.7,4,0,1.9,4,3,2.1,4,3,2,4,38
C0,158,79,7.6,4,0,8.5,3,0,9.3,3,0,10.3,3,0,11.1,3,0,12.5,2,1
C0,159,63,1.2,4,8,1.2,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,160,33,1.2,4,8,1.3,4,83,0,0,9,0,0,0,0,0,0,0,0,0
C0,707,32,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0,1.7,4,0
C0,161,40,3.3,4,8,3.7,4,0,4,4,0,4.3,4,0,4.8,4,0,5.4,4,0
C0,708,54,0,0,0,0,0,0,0,0,0,1.1,4,0,1.4,4,0,2.2,4,0
C0,162,63,1.7,4,8,1.8,4,8,1.8,4,3,1.9,4,3,2,4,3,0,0,9
C0,163,79,6,4,0,6.9,3,0,7.6,3,0,8.1,3,0,8.5,3,0,8.7,3,0
C0,164,79,1.9,4,8,2.1,4,8,2.2,4,18,2.2,4,18,2.2,4,18,0,0,9
C0,165,79,6.3,4,0,7.4,3,0,8.6,3,0,9.7,3,0,10.5,3,0,12.3,3,0
C0,166,32,1.7,4,0,2.1,4,0,2.4,4,0,2.7,4,0,3.1,4,0,4,4,0
C0,167,79,2.9,4,8,3.2,4,0,3.4,4,0,3.5,4,0,3.6,4,0,4.2,4,0
C0,168,88,5.6,4,0,5.6,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,169,88,14,2,0,14.3,3,0,14.5,3,1,14.6,3,1,14.5,3,1,0,0,9
C0,170,63,1.2,4,8,1.2,4,38,1.2,4,138,1.2,4,138,0,0,9,0,0,0
C0,171,79,2.4,4,8,2.6,4,8,2.8,4,0,2.8,4,0,2.9,4,0,2.8,4,138
C0,172,40,6.6,3,0,6.9,3,0,7.3,3,0,7.9,4,0,8.5,4,0,9.4,3,3
C0,173,88,10.9,4,81,10.9,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,261,40,4.6,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,683,88,0,0,0,0,0,0,1.1,4,0,1.3,4,8,1.4,4,8,0,0,9
C0,174,79,1.6,4,8,1.9,4,8,2.1,4,8,2.1,4,0,2.1,4,0,2.1,4,0
C0,176,79,4.9,4,0,5.3,4,0,5.8,4,0,6.4,4,0,7.1,4,0,8.3,4,0
C0,177,79,9.4,3,1,10.5,3,0,11.9,3,0,13.1,3,0,14.2,2,0,16,2,0
C0,178,58,8.5,3,0,9,3,0,9.4,3,0,0,0,9,0,0,0,0,0,0
C0,684,32,0,0,0,0,0,0,1,4,8,1,4,8,1.1,4,8,1.1,4,38
C0,179,32,1.1,4,23,1.1,4,32,1.1,4,38,1.1,4,38,1.1,4,38,1.2,4,38
C0,180,32,1.7,4,8,2,4,8,2.2,4,0,2.3,4,0,2.4,4,0,2.6,4,0
C0,181,32,2.3,4,8,2.6,4,8,2.8,4,0,3,4,0,3.2,4,0,3.7,4,0
C0,182,88,4.1,4,8,4.3,4,8,4.5,4,0,4.8,4,0,5.2,4,0,6.1,4,0
C0,722,54,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.6,4,0
C0,685,79,0,0,0,0,0,0,1,4,0,1.1,4,0,1.2,4,8,1.4,4,0
C0,183,79,4.3,4,0,5,4,0,5.6,4,0,6,4,0,6.3,4,0,7,4,0
C0,184,32,2.8,4,0,3.3,4,0,3.7,4,0,4.1,4,0,4.3,4,0,5.3,4,0
C0,185,32,2,4,81,2.3,4,8,2.5,4,8,2.7,4,8,2.8,4,18,3.3,4,2
C0,186,40,3.4,4,0,3.8,4,0,4.1,4,0,4.2,4,0,4.3,4,0,0,0,9
C0,187,32,1.2,4,81,1.6,4,8,2,4,8,2.2,4,8,2.4,4,0,2.9,4,0
C0,188,58,4.2,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,189,38,12.1,3,0,12.4,3,0,12.8,3,0,13.2,3,0,13.6,3,0,0,0,9
C0,598,33,0,0,0,1.3,4,0,1.4,4,2,0,0,9,0,0,0,0,0,0
C0,686,33,0,0,0,0,0,0,1.1,4,3,0,0,9,0,0,0,0,0,0
C0,190,40,4,4,0,4.1,4,2,4.1,4,2,0,0,9,0,0,0,0,0,0
C0,738,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
C0,739,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
C0,191,34,14.8,2,0,15.1,2,0,15.4,2,0,15.8,2,0,15.9,2,0,16.3,2,0
C0,192,40,6.1,3,0,6.3,4,3,6.4,4,3,0,0,9,0,0,0,0,0,0
C0,193,79,2.8,4,8,3.5,4,8,4.3,4,1,4.9,4,1,5.2,4,0,5.9,4,0
C0,194,79,3.7,4,0,3.8,4,2,3.9,4,2,3.9,4,2,0,0,9,0,0,0
C0,195,34,26.8,1,0,27.7,1,0,28.6,2,0,29.5,2,0,30.5,2,0,31.7,2,0
C0,196,32,3.1,4,8,3.3,4,8,3.4,4,0,3.4,4,0,3.5,4,0,3.8,4,0
C0,197,63,3,4,81,3.1,4,8,3.2,4,0,3.2,4,0,3.4,4,0,3.4,4,0
C0,740,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
C0,198,29,3.5,4,0,3.9,4,0,4.3,4,0,4.8,4,0,5.1,4,0,5.4,4,0
C0,199,79,2.5,4,0,2.8,4,0,3,4,0,3.1,4,1,3.2,4,1,3.2,4,1
C0,200,79,2.5,4,81,2.7,4,8,2.8,4,18,2.8,4,18,2.8,4,1,0,0,9
C0,201,38,27.3,2,0,27.6,2,0,28.2,2,0,29,2,0,29.5,2,0,29.7,2,0
C0,741,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
C0,202,32,1.7,4,8,1.8,4,8,2,4,8,2,4,8,2.2,4,8,2.3,4,8
C0,203,32,1.5,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,111,58,5.1,4,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,204,79,1.5,4,8,1.5,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C0,205,40,4.9,3,0,5,4,0,5.1,4,0,0,0,9,0,0,0,0,0,0
C0,206,79,2.1,4,8,2.5,4,8,2.7,4,1,3,4,0,3.2,4,0,3.5,4,0
C0,207,85,1.3,4,28,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,208,79,2.9,4,0,3.4,4,0,3.8,4,0,4.2,4,0,4.7,4,0,5.7,4,0
C0,209,32,1.4,4,28,1.5,4,8,1.5,4,8,1.5,4,8,1.6,4,8,1.6,4,8
C0,210,40,8.4,2,0,9.2,2,0,10.1,2,0,11.1,2,0,12.3,2,0,14.3,2,0
C0,211,79,1.7,4,8,2,4,8,2.2,4,8,2.2,4,8,2.3,4,8,2.5,4,3
C0,212,85,1.2,4,4,1.5,4,8,1.6,4,0,1.7,4,0,1.7,4,0,1.8,4,8
C0,213,79,1.9,4,0,2.1,4,0,2.2,4,0,0,0,9,0,0,0,0,0,0
C0,214,79,1,4,8,1.1,4,8,1.1,4,83,0,0,9,0,0,0,0,0,0
C0,215,40,6.8,4,0,7.2,4,0,7.7,4,0,8,4,0,8.2,4,0,8.8,4,0
C0,216,40,4.1,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,217,85,3.5,4,8,3.8,4,8,4,4,0,4.2,4,1,4.3,4,1,4.6,4,1
C0,232,63,1,4,0,1,4,8,1,4,38,1,4,38,0,0,9,0,0,0
C0,218,40,4.5,4,8,4.6,4,8,4.6,4,8,0,0,9,0,0,0,0,0,0
C0,742,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
C0,219,79,2,4,0,2.4,4,8,2.7,4,0,2.9,4,1,3,4,0,3.3,4,0
C0,220,40,7.9,3,0,8.2,3,0,8.6,3,0,8.8,3,0,9,3,0,0,0,9
C0,221,40,11.2,2,0,12.1,2,0,13.3,2,0,14,2,0,15,2,0,16.6,2,0
C0,222,54,1.6,4,0,1.8,4,2,1.8,4,1,0,0,9,0,0,0,0,0,0
C0,723,54,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0
C0,224,79,1.9,4,8,2.2,4,8,2.5,4,3,2.9,4,3,3,4,31,3.3,4,13
C0,225,79,4,4,0,4.9,4,0,5.4,4,0,5.8,4,0,6,4,1,6.5,4,1
C0,87,79,0,0,0,0,0,0,1,4,8,1.2,4,8,1.2,4,8,1.3,4,1
C0,226,85,1,4,8,1.4,4,8,1.6,4,8,1.8,4,8,2,4,0,2.3,4,0
C0,724,53,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,0
C0,688,53,0,0,0,0,0,0,1,4,0,1.2,4,0,1.4,4,0,1.7,4,0
C0,227,34,10.3,3,3,10.5,3,0,11,3,1,11,3,31,0,0,9,0,0,0
C0,743,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
C0,228,88,11.6,3,1,11.7,3,0,11.9,3,1,12,3,1,12.2,3,1,12.8,4,13
C0,744,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
C0,229,85,3.2,4,1,3.6,4,0,3.8,4,1,3.9,4,1,4,4,1,4.2,4,1
C0,230,63,2.2,4,8,2.3,4,8,2.4,4,8,2.4,4,8,2.5,4,8,2.5,4,8
C0,231,79,2.8,4,1,3.3,4,0,3.7,4,1,4,4,1,4.2,4,1,4.6,4,1
C0,599,32,0,0,0,1.2,4,8,1.5,4,0,1.8,4,0,2.1,4,0,2.7,4,0
C0,233,85,1.6,4,8,1.9,4,8,2.1,4,8,2.3,4,8,2.5,4,0,2.9,4,0
C0,234,63,1.7,4,3,1.7,4,3,0,0,9,0,0,0,0,0,0,0,0,0
C0,235,40,10.2,3,1,11.4,2,0,12.5,2,0,13.5,2,3,14.9,2,3,17.2,2,0
C0,236,79,2.2,4,0,2.8,4,0,3.2,4,0,3.5,4,0,3.7,4,0,4.2,4,0
C0,501,63,0,0,0,1,4,0,1.1,4,0,1.2,4,0,1.3,4,8,1.4,4,18
C0,237,63,1.2,4,82,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,238,40,5.7,3,0,6,4,0,6.2,4,0,6.2,4,2,0,0,9,0,0,0
C0,239,38,12.9,2,0,13.2,3,0,13.6,2,0,14.1,2,0,14.2,2,3,14.5,2,3
C0,240,32,1.1,4,8,1.3,4,8,1.5,4,8,1.8,4,8,2.1,4,0,2.8,4,0
C0,241,63,2.3,4,8,2.4,4,8,2.4,4,8,2.4,4,8,0,0,9,0,0,0
C0,242,40,6.6,4,0,7.4,3,0,8.3,3,0,9,3,0,9.9,3,0,11.5,2,0
C0,243,63,1.5,4,0,1.7,4,0,1.8,4,0,1.9,4,0,2,4,0,2.1,4,0
C0,244,65,1.4,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C0,246,63,1.4,4,8,1.6,4,8,1.6,4,8,1.6,4,8,1.6,4,38,0,0,9
C0,703,32,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0,1.5,4,0
C0,247,53,5.5,4,2,6.1,4,0,6.5,4,0,6.8,4,0,7.1,4,0,7.5,4,0
C0,248,34,6.1,3,0,6.2,4,0,6.4,4,0,6.4,4,0,0,0,9,0,0,0
C0,749,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
C0,249,79,3.6,4,0,4.2,4,0,4.5,4,0,4.8,4,0,5.2,4,0,5.7,4,0
C0,250,34,10.7,3,2,11,3,0,11,3,0,0,0,9,0,0,0,0,0,0
C0,251,79,5,4,8,5.6,4,8,6.1,4,0,6.6,4,0,6.9,4,0,7.7,4,0
C0,252,79,1.5,4,0,1.8,4,0,2,4,0,2.1,4,0,2.2,4,0,2.2,4,0
